#number of hit, misses and time stayed in Cache for every file
#project: 1, total_files: 2807, total_files_alive: 1418, cacheTableSize: 2807, cachesize: 140, blocksize: 70, prefetchsize: 14, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration,reason,is_in_cache,HitPrefetch,HitCoChange,HitChangeEntity,HitNewEntity,LoadPrefetch,LoadCoChange,LoadChangeEntity,LoadNewEntity
0,0,0,0,0,8206541,0,false,0,0,0,0,0,0,0,0
6142,100,40,4,1,22931,CoChange,false,0,0,4,0,0,38,1,1
6130,141,3,2,1,11972,BugEntity,false,0,0,2,0,0,1,1,1
6124,24,1,0,0,1731,NewEntity,false,0,0,0,0,0,0,0,1
6120,131,3,1,2,4452,BugEntity,false,0,0,1,0,0,0,2,1
6114,10,1,0,0,1309,NewEntity,false,0,0,0,0,0,0,0,1
6111,88,1,0,0,5347,NewEntity,false,0,0,0,0,0,0,0,1
6108,157,56,4,2,25248,CoChange,false,0,0,4,0,0,53,2,1
6107,135,50,3,2,23909,CoChange,false,0,0,3,0,0,47,2,1
6106,78,49,5,2,23909,CoChange,false,0,0,5,0,0,46,2,1
6105,253,55,4,7,34130,CoChange,false,0,0,4,0,0,47,7,1
6104,65,51,2,3,28708,BugEntity,false,0,0,2,0,0,47,3,1
6103,252,57,9,2,33136,CoChange,false,0,0,9,0,0,54,2,1
6102,90,51,2,3,28708,CoChange,false,0,0,2,0,0,47,3,1
6101,173,54,5,3,30208,CoChange,false,0,0,5,0,0,50,3,1
6096,416,13,0,3,27014,CoChange,false,0,0,0,0,0,10,3,0
6091,36,1,0,0,9292,NewEntity,false,0,0,0,0,0,0,0,1
6089,127,8,0,3,5254,BugEntity,false,0,0,0,0,0,4,3,1
6083,12,2,0,0,6970,CoChange,false,0,0,0,0,0,1,0,1
6082,75,33,1,3,11242,CoChange,false,0,0,1,0,0,29,3,1
6081,83,33,0,4,11242,CoChange,false,0,0,0,0,0,28,4,1
6080,142,8,1,2,2237,CoChange,false,0,0,1,0,0,5,2,1
6074,78,47,1,3,19575,CoChange,false,0,0,1,0,0,43,3,1
6073,0,3,0,0,5913,CoChange,false,0,0,0,0,0,3,0,0
6062,23,2,0,1,1679,BugEntity,false,0,0,0,0,0,0,1,1
6055,77,15,4,1,55294,CoChange,false,0,0,4,0,0,13,1,1
6050,9,1,0,0,0,NewEntity,false,0,0,0,0,0,0,0,1
6049,153,44,6,1,77176,CoChange,false,0,0,6,0,0,43,1,0
6048,111,45,10,3,77226,CoChange,false,0,0,10,0,0,42,3,0
6035,66,43,2,1,86214,CoChange,false,0,0,2,0,0,42,1,0
6034,54,2,0,1,14399,BugEntity,false,0,0,0,0,0,0,1,1
6028,10,1,0,0,1811,NewEntity,false,0,0,0,0,0,0,0,1
6015,19,1,0,0,22811,NewEntity,false,0,0,0,0,0,0,0,1
6014,19,1,0,0,22811,NewEntity,false,0,0,0,0,0,0,0,1
6013,19,1,0,0,22811,NewEntity,false,0,0,0,0,0,0,0,1
6012,19,1,0,0,22811,NewEntity,false,0,0,0,0,0,0,0,1
6011,0,4,0,0,11761,CoChange,false,0,0,0,0,0,4,0,0
6001,116,43,15,2,96717,CoChange,false,0,0,15,0,0,40,2,1
5999,380,52,17,4,96848,CoChange,false,0,0,17,0,0,47,4,1
5998,691,50,18,5,96798,CoChange,false,0,0,18,0,0,44,5,1
5997,574,50,5,10,96628,CoChange,false,0,0,5,0,0,39,10,1
5996,106,47,2,3,96628,BugEntity,false,0,0,2,0,0,43,3,1
5995,497,47,13,12,96678,CoChange,false,0,0,13,0,0,34,12,1
5994,115,47,6,3,96628,CoChange,false,0,0,6,0,0,43,3,1
5989,18,1,0,0,8459,NewEntity,false,0,0,0,0,0,0,0,1
5986,291,6,0,5,13593,BugEntity,false,0,0,0,0,0,0,5,1
5972,160,2,0,1,666,BugEntity,false,0,0,0,0,0,0,1,1
5969,26,2,2,0,8737,BugEntity,false,0,0,2,0,0,1,0,1
5967,126,68,1,6,41466,CoChange,false,0,0,1,0,0,61,6,1
5962,10,1,0,0,1437,NewEntity,false,0,0,0,0,0,0,0,1
5955,10,1,0,0,273,NewEntity,false,0,0,0,0,0,0,0,1
5954,10,1,0,0,273,NewEntity,false,0,0,0,0,0,0,0,1
5940,379,13,0,2,36247,CoChange,false,0,0,0,0,0,11,2,0
5934,83,15,2,2,10295,CoChange,false,0,0,2,0,0,12,2,1
5920,10,1,0,0,1481,NewEntity,false,0,0,0,0,0,0,0,1
5916,63,1,0,0,1624,CoChange,false,0,0,0,0,0,0,0,1
5909,10,1,0,0,8490,NewEntity,false,0,0,0,0,0,0,0,1
5908,10,1,0,0,8490,NewEntity,false,0,0,0,0,0,0,0,1
5905,54,47,4,2,101353,CoChange,false,0,0,4,0,0,44,2,1
5868,9,1,0,0,17632,NewEntity,false,0,0,0,0,0,0,0,1
5867,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5866,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5865,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5864,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5863,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5862,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5861,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5860,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5859,9,1,0,0,11577,NewEntity,false,0,0,0,0,0,0,0,1
5858,9,1,0,0,17632,NewEntity,false,0,0,0,0,0,0,0,1
5857,9,1,0,0,17632,NewEntity,false,0,0,0,0,0,0,0,1
5678,10,12,1,0,24392,CoChange,false,0,0,1,0,0,12,0,0
5677,9,9,0,0,24369,CoChange,false,0,0,0,0,0,9,0,0
5676,9,9,0,0,24369,CoChange,false,0,0,0,0,0,9,0,0
5675,10,12,1,0,24392,CoChange,false,0,0,1,0,0,12,0,0
5674,9,9,0,0,24369,CoChange,false,0,0,0,0,0,9,0,0
5673,10,12,1,0,24392,CoChange,false,0,0,1,0,0,12,0,0
5672,9,9,0,0,24369,CoChange,false,0,0,0,0,0,9,0,0
5671,9,10,0,0,24369,CoChange,false,0,0,0,0,0,10,0,0
5670,10,12,1,0,17029,CoChange,false,0,0,1,0,0,12,0,0
5669,10,13,1,0,24392,CoChange,false,0,0,1,0,0,13,0,0
5668,10,13,1,0,17029,CoChange,false,0,0,1,0,0,13,0,0
5667,9,10,0,0,24369,CoChange,false,0,0,0,0,0,10,0,0
5666,10,13,1,0,24392,CoChange,false,0,0,1,0,0,13,0,0
5665,9,11,0,0,24369,CoChange,false,0,0,0,0,0,11,0,0
5664,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5663,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5662,10,13,1,0,24392,CoChange,false,0,0,1,0,0,13,0,0
5661,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5660,10,13,1,0,24392,CoChange,false,0,0,1,0,0,13,0,0
5659,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5658,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5657,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5656,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5655,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5654,12,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5653,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5652,9,12,0,0,25646,CoChange,false,0,0,0,0,0,12,0,0
5651,10,13,1,0,24392,CoChange,false,0,0,1,0,0,13,0,0
5650,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5649,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5648,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5647,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5646,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5645,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5644,9,11,0,0,25827,CoChange,false,0,0,0,0,0,11,0,0
5643,12,11,0,0,15643,CoChange,false,0,0,0,0,0,11,0,0
5642,9,11,0,0,15643,CoChange,false,0,0,0,0,0,11,0,0
5641,9,11,0,0,15643,CoChange,false,0,0,0,0,0,11,0,0
5640,9,11,0,0,15643,CoChange,false,0,0,0,0,0,11,0,0
5639,9,11,0,0,8280,CoChange,false,0,0,0,0,0,11,0,0
5638,9,11,0,0,8280,CoChange,false,0,0,0,0,0,11,0,0
5637,9,11,0,0,8280,CoChange,false,0,0,0,0,0,11,0,0
5636,9,11,0,0,8280,CoChange,false,0,0,0,0,0,11,0,0
5635,12,11,0,0,7026,CoChange,false,0,0,0,0,0,11,0,0
5634,9,11,0,0,7026,CoChange,false,0,0,0,0,0,11,0,0
5632,335,56,2,5,41964,CoChange,false,0,0,2,0,0,50,5,1
5631,53,35,2,3,8033,BugEntity,false,0,0,2,0,0,31,3,1
5630,96,35,1,6,8077,CoChange,false,0,0,1,0,0,28,6,1
5624,343,18,0,2,53423,CoChange,false,0,0,0,0,0,16,2,0
5611,338,7,0,2,14543,CoChange,false,0,0,0,0,0,4,2,1
5610,252,38,1,4,24255,CoChange,false,0,0,1,0,0,33,4,1
